timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_accuracy,gps_speed,gps_course,pressure,altitude,roll,pitch,yaw
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
348002.334733,-0.06765957,-0.09116433,-9.83350476,0.002853,-0.001295,0.003594,-82.428833,114.978653,-184.957245,60.187675,24.83014,12.693889,16.888478,-1.0,-1.0,100.443336,-0.190247,-0.007528,0.011163,-1.098317
